                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.13925,                0.13131,                0.78607,                0.99986,                0.99898,                  0.995,                0.99458,                    inf,                0.07027,                0.77816,             0.00090084,             0.00090084,             0.00090084
                    114,                0.14133,                0.13229,                0.78955,                0.99933,                0.99889,                  0.995,                0.99451,                    inf,                0.06779,                0.77873,             0.00089613,             0.00089613,             0.00089613
                    115,                0.13762,                0.12753,                0.78561,                0.99989,                  0.999,                  0.995,                0.99454,                    inf,                 0.0675,                0.77798,             0.00089141,             0.00089141,             0.00089141
                    116,                0.13828,                0.12994,                0.78639,                0.99973,                0.99864,                  0.995,                 0.9944,                    inf,                0.06253,                0.77873,             0.00088669,             0.00088669,             0.00088669
                    117,                 0.1391,                0.12898,                0.78464,                0.99995,                0.99898,                  0.995,                0.99442,                    inf,                0.06377,                0.77889,             0.00088198,             0.00088198,             0.00088198
                    118,                0.13994,                0.13015,                0.78425,                0.99947,                0.99857,                  0.995,                0.99434,                    inf,                0.06741,                0.77941,             0.00087726,             0.00087726,             0.00087726
                    119,                0.13987,                0.13031,                0.78547,                0.99896,                0.99924,                  0.995,                0.99468,                    inf,                0.07162,                0.77759,             0.00087255,             0.00087255,             0.00087255
                    120,                0.13821,                0.12741,                0.78634,                0.99922,                0.99877,                  0.995,                0.99459,                0.04658,                0.06801,                0.77784,             0.00086783,             0.00086783,             0.00086783
                    121,                 0.1372,                0.12982,                0.78503,                 0.9998,                0.99867,                  0.995,                0.99468,                    inf,                0.06954,                0.77789,             0.00086312,             0.00086312,             0.00086312
                    122,                0.13735,                0.12674,                0.78349,                0.99992,                0.99887,                  0.995,                0.99479,                    inf,                0.06316,                0.77716,              0.0008584,              0.0008584,              0.0008584
                    123,                0.13915,                0.12902,                0.78579,                0.99976,                0.99862,                  0.995,                0.99468,                    inf,                 0.0602,                0.77646,             0.00085368,             0.00085368,             0.00085368
                    124,                0.14105,                0.12993,                0.78537,                0.99986,                0.99862,                  0.995,                0.99466,                0.04285,                0.06636,                0.77729,             0.00084897,             0.00084897,             0.00084897
                    125,                0.14295,                0.13319,                0.78446,                0.99909,                0.99863,                  0.995,                0.99251,                    inf,                0.06601,                0.77702,             0.00084425,             0.00084425,             0.00084425
                    126,                0.13697,                0.12735,                0.78704,                0.99971,                0.99859,                  0.995,                0.99455,                    inf,                 0.0632,                0.77801,             0.00083954,             0.00083954,             0.00083954
                    127,                 0.1326,                0.12197,                0.78556,                 0.9998,                0.99844,                  0.995,                0.99456,                0.04143,                0.06307,                0.77743,             0.00083482,             0.00083482,             0.00083482
                    128,                0.13933,                 0.1292,                0.78314,                0.99994,                0.99891,                  0.995,                0.99388,                    inf,                0.06459,                 0.7786,             0.00083011,             0.00083011,             0.00083011
                    129,                0.13548,                0.12556,                0.78444,                0.99989,                0.99898,                  0.995,                0.99384,                    inf,                0.06142,                0.77867,             0.00082539,             0.00082539,             0.00082539
                    130,                0.13318,                0.12413,                0.78504,                0.99985,                0.99889,                  0.995,                0.99425,                    inf,                0.06178,                0.77779,             0.00082067,             0.00082067,             0.00082067
                    131,                0.13794,                0.12654,                0.78487,                0.99969,                0.99845,                  0.995,                0.99454,                    inf,                0.06654,                0.77822,             0.00081596,             0.00081596,             0.00081596
                    132,                0.13616,                 0.1268,                0.78617,                0.99973,                0.99878,                  0.995,                0.99465,                    inf,                0.06352,                0.77728,             0.00081124,             0.00081124,             0.00081124
                    133,                0.13744,                0.12731,                0.78589,                0.99974,                 0.9992,                  0.995,                0.99446,                    inf,                0.06578,                0.77654,             0.00080653,             0.00080653,             0.00080653
                    134,                0.13637,                0.12594,                0.78397,                0.99939,                0.99897,                  0.995,                0.99446,                0.04269,                0.06009,                0.77788,             0.00080181,             0.00080181,             0.00080181
                    135,                0.13213,                0.12095,                0.78382,                0.99987,                0.99898,                  0.995,                0.99453,                    inf,                0.05759,                0.77719,              0.0007971,              0.0007971,              0.0007971
                    136,                0.13305,                0.12046,                0.78104,                0.99974,                0.99894,                  0.995,                0.99473,                    inf,                0.05575,                0.77658,             0.00079238,             0.00079238,             0.00079238
                    137,                0.13157,                0.12161,                0.78516,                0.99983,                0.99898,                  0.995,                0.99462,                    inf,                0.06089,                0.77671,             0.00078766,             0.00078766,             0.00078766
                    138,                0.13626,                0.12549,                0.78182,                0.99987,                0.99886,                  0.995,                0.99474,                    inf,                0.06059,                0.77593,             0.00078295,             0.00078295,             0.00078295
                    139,                0.13433,                 0.1242,                0.78513,                0.99987,                0.99894,                  0.995,                0.99471,                    inf,                0.05641,                0.77595,             0.00077823,             0.00077823,             0.00077823
                    140,                0.13272,                0.12243,                0.78584,                0.99987,                0.99898,                  0.995,                0.99488,                    inf,                 0.0639,                 0.7765,             0.00077352,             0.00077352,             0.00077352
                    141,                0.13845,                0.12485,                0.78602,                0.99978,                0.99898,                  0.995,                0.99476,                    inf,                0.06148,                0.77603,              0.0007688,              0.0007688,              0.0007688
                    142,                0.13484,                0.12449,                0.78429,                0.99989,                0.99886,                  0.995,                0.99464,                0.03762,                0.05709,                0.77698,             0.00076409,             0.00076409,             0.00076409
                    143,                0.13028,                0.12059,                0.78505,                0.99925,                0.99898,                  0.995,                0.99481,                    inf,                0.05551,                0.77646,             0.00075937,             0.00075937,             0.00075937
                    144,                0.13141,                0.12022,                0.78516,                0.99992,                0.99906,                  0.995,                 0.9948,                    inf,                0.05581,                 0.7759,             0.00075465,             0.00075465,             0.00075465
                    145,                0.13366,                0.12251,                 0.7834,                0.99934,                0.99906,                  0.995,                0.99465,                    inf,                0.06324,                 0.7767,             0.00074994,             0.00074994,             0.00074994
                    146,                0.13448,                0.12253,                0.78453,                0.99991,                0.99886,                  0.995,                 0.9946,                    inf,                0.05802,                0.77654,             0.00074522,             0.00074522,             0.00074522
                    147,                0.12839,                0.11838,                 0.7844,                0.99987,                0.99905,                  0.995,                0.99435,                    inf,                0.05741,                0.77651,             0.00074051,             0.00074051,             0.00074051
                    148,                0.12592,                0.11617,                0.78539,                0.99975,                0.99898,                  0.995,                0.99449,                    inf,                 0.0572,                0.77653,             0.00073579,             0.00073579,             0.00073579
                    149,                0.13094,                0.12068,                 0.7817,                0.99981,                0.99898,                  0.995,                0.99463,                    inf,                 0.0552,                0.77649,             0.00073108,             0.00073108,             0.00073108
                    150,                0.13168,                0.12044,                0.78392,                0.99986,                0.99898,                  0.995,                 0.9946,                    inf,                0.05591,                0.77605,             0.00072636,             0.00072636,             0.00072636
                    151,                0.13342,                 0.1209,                 0.7852,                0.99989,                0.99884,                  0.995,                0.99457,                    inf,                0.05901,                0.77636,             0.00072164,             0.00072164,             0.00072164
                    152,                 0.1313,                0.11928,                0.78286,                0.99981,                0.99898,                  0.995,                 0.9944,                    inf,                0.05522,                0.77648,             0.00071693,             0.00071693,             0.00071693
                    153,                0.13124,                0.12074,                0.78312,                0.99984,                0.99898,                  0.995,                0.99267,                0.04146,                0.05604,                 0.7773,             0.00071221,             0.00071221,             0.00071221
